review_id,author_id
9888d75b-36c0-476d-963c-89ba9e94a101,2110851001
9888d75b-36c0-476d-963c-89ba9e94a101,2474096
9888d75b-36c0-476d-963c-89ba9e94a101,1685720696
9888d75b-36c0-476d-963c-89ba9e94a101,36604738
9888d75b-36c0-476d-963c-89ba9e94a101,1686193
7c4fabc3-e087-43b1-a693-8525fe469c29,144064235
7c4fabc3-e087-43b1-a693-8525fe469c29,144018135
7c4fabc3-e087-43b1-a693-8525fe469c29,145364912
7c4fabc3-e087-43b1-a693-8525fe469c29,1938133
7c4fabc3-e087-43b1-a693-8525fe469c29,1802918
6b273658-60fd-4a83-81cb-5e014e60d3ef,35327641
6b273658-60fd-4a83-81cb-5e014e60d3ef,47555680
6b273658-60fd-4a83-81cb-5e014e60d3ef,2805650
f1598afb-bcf8-485d-9c32-564cd36beed3,143736701
f1598afb-bcf8-485d-9c32-564cd36beed3,153446958
f1598afb-bcf8-485d-9c32-564cd36beed3,7296001
f1598afb-bcf8-485d-9c32-564cd36beed3,3115896
f1598afb-bcf8-485d-9c32-564cd36beed3,2165805082
97d49e7f-6016-4415-b093-4099a27477b1,1798691
97d49e7f-6016-4415-b093-4099a27477b1,9192419
97d49e7f-6016-4415-b093-4099a27477b1,2295803
668a2c09-4bb4-46fd-b107-fb171028d811,2643325
668a2c09-4bb4-46fd-b107-fb171028d811,1760762
668a2c09-4bb4-46fd-b107-fb171028d811,11618874
668a2c09-4bb4-46fd-b107-fb171028d811,3386346
123436b0-32e3-4b16-b1f8-9880aa8f4cf2,1751440
123436b0-32e3-4b16-b1f8-9880aa8f4cf2,1807113
123436b0-32e3-4b16-b1f8-9880aa8f4cf2,143819446
123436b0-32e3-4b16-b1f8-9880aa8f4cf2,31938009
cc0ade7d-a94d-44f9-aa2e-12e1c2bb13a7,3015476
cc0ade7d-a94d-44f9-aa2e-12e1c2bb13a7,40030651
cc0ade7d-a94d-44f9-aa2e-12e1c2bb13a7,2113608835
cc0ade7d-a94d-44f9-aa2e-12e1c2bb13a7,2173160556
cc0ade7d-a94d-44f9-aa2e-12e1c2bb13a7,145215033
588da525-ddd1-40ca-94ea-52853a14d666,152879053
588da525-ddd1-40ca-94ea-52853a14d666,143819446
588da525-ddd1-40ca-94ea-52853a14d666,47531065
fdea8063-cb41-44b2-aeb2-896ec71a48ed,143836892
fdea8063-cb41-44b2-aeb2-896ec71a48ed,3192444
fdea8063-cb41-44b2-aeb2-896ec71a48ed,2126316
d2ad9176-751a-4069-82fa-de773246e8a2,2159551
d2ad9176-751a-4069-82fa-de773246e8a2,52615500
d2ad9176-751a-4069-82fa-de773246e8a2,8511875
cf3398af-4ebb-4579-a5c3-69330bc0d59c,6630757
cf3398af-4ebb-4579-a5c3-69330bc0d59c,1684379
cf3398af-4ebb-4579-a5c3-69330bc0d59c,2836331
cf3398af-4ebb-4579-a5c3-69330bc0d59c,2249589263
647fc106-3c39-4440-8b3b-d691bd6c7a0d,2176433
647fc106-3c39-4440-8b3b-d691bd6c7a0d,48630276
647fc106-3c39-4440-8b3b-d691bd6c7a0d,51437071
647fc106-3c39-4440-8b3b-d691bd6c7a0d,2074443600
aaee9380-ace4-482f-a6af-c18fbcf53b5e,1751233
aaee9380-ace4-482f-a6af-c18fbcf53b5e,1388404060
aaee9380-ace4-482f-a6af-c18fbcf53b5e,8176724
aaee9380-ace4-482f-a6af-c18fbcf53b5e,47531065
aaee9380-ace4-482f-a6af-c18fbcf53b5e,1800120
83ddee81-98cf-468f-8af9-a17fb2c0b708,1718824
83ddee81-98cf-468f-8af9-a17fb2c0b708,2474096
83ddee81-98cf-468f-8af9-a17fb2c0b708,1726792
83ddee81-98cf-468f-8af9-a17fb2c0b708,2089829
000d4802-8894-4fb0-9a4e-3d5b305a1fe0,11063801
000d4802-8894-4fb0-9a4e-3d5b305a1fe0,40466466
000d4802-8894-4fb0-9a4e-3d5b305a1fe0,2117904339
000d4802-8894-4fb0-9a4e-3d5b305a1fe0,1740145
000d4802-8894-4fb0-9a4e-3d5b305a1fe0,1716140
046b7c74-2c87-4e43-b787-881e77d36010,2119657963
046b7c74-2c87-4e43-b787-881e77d36010,51040845
046b7c74-2c87-4e43-b787-881e77d36010,145042418
046b7c74-2c87-4e43-b787-881e77d36010,2316077
d31ed461-0373-4da4-a098-66c1c14411a2,2304487
d31ed461-0373-4da4-a098-66c1c14411a2,46250152
d31ed461-0373-4da4-a098-66c1c14411a2,1742930
d31ed461-0373-4da4-a098-66c1c14411a2,1760085
ff16d596-9120-42e2-a464-c9941fae4500,1767692
ff16d596-9120-42e2-a464-c9941fae4500,144283020
ff16d596-9120-42e2-a464-c9941fae4500,2230763
ff16d596-9120-42e2-a464-c9941fae4500,1710856
a0911a30-7225-4dd1-9382-452deb116591,145708964
a0911a30-7225-4dd1-9382-452deb116591,2159551
a0911a30-7225-4dd1-9382-452deb116591,1733122
a0911a30-7225-4dd1-9382-452deb116591,47692442
c4bdb475-256e-4f28-bb7f-c1e10835d587,5860697
c4bdb475-256e-4f28-bb7f-c1e10835d587,2412024
c4bdb475-256e-4f28-bb7f-c1e10835d587,3082187
c4bdb475-256e-4f28-bb7f-c1e10835d587,49679382
c4bdb475-256e-4f28-bb7f-c1e10835d587,35223271
22d7a282-1171-4a62-bbfa-74d90a9ea343,143628853
22d7a282-1171-4a62-bbfa-74d90a9ea343,152879053
22d7a282-1171-4a62-bbfa-74d90a9ea343,1713567
3589c8b5-eac9-41dd-9002-959df4d0488f,40400362
3589c8b5-eac9-41dd-9002-959df4d0488f,70359360
3589c8b5-eac9-41dd-9002-959df4d0488f,1388404060
3589c8b5-eac9-41dd-9002-959df4d0488f,144163068
710240bf-466a-42c9-91c3-3de294fa1769,35538070
710240bf-466a-42c9-91c3-3de294fa1769,48630276
710240bf-466a-42c9-91c3-3de294fa1769,1803518
710240bf-466a-42c9-91c3-3de294fa1769,1767692
710240bf-466a-42c9-91c3-3de294fa1769,26591876
2b5d18eb-38c6-47a4-96fe-07fdef3b1a92,1680306
2b5d18eb-38c6-47a4-96fe-07fdef3b1a92,1745330
2b5d18eb-38c6-47a4-96fe-07fdef3b1a92,2426181
2b5d18eb-38c6-47a4-96fe-07fdef3b1a92,2112820873
6f151d4f-d3c3-4997-9c18-a4b7776b4dda,144823759
6f151d4f-d3c3-4997-9c18-a4b7776b4dda,145651668
6f151d4f-d3c3-4997-9c18-a4b7776b4dda,31682040
6f151d4f-d3c3-4997-9c18-a4b7776b4dda,2877935
66a48c00-93c2-4203-8ede-f2f765776c0f,2787942
66a48c00-93c2-4203-8ede-f2f765776c0f,21744050
66a48c00-93c2-4203-8ede-f2f765776c0f,2285071262
bfc1eb62-78fe-4ee9-be7c-609e205cdbcd,46610789
bfc1eb62-78fe-4ee9-be7c-609e205cdbcd,47555680
bfc1eb62-78fe-4ee9-be7c-609e205cdbcd,1684379
bfc1eb62-78fe-4ee9-be7c-609e205cdbcd,71064586
2e9bcc84-42d1-439f-a356-4719f55c39e1,2552303
2e9bcc84-42d1-439f-a356-4719f55c39e1,143872539
2e9bcc84-42d1-439f-a356-4719f55c39e1,66315156
97ddd2fc-ac21-4967-927e-478d5c893a29,143634612
97ddd2fc-ac21-4967-927e-478d5c893a29,2112625845
97ddd2fc-ac21-4967-927e-478d5c893a29,145064289
97ddd2fc-ac21-4967-927e-478d5c893a29,48792798
97ddd2fc-ac21-4967-927e-478d5c893a29,7337091
5b8b99ea-538a-45ab-a69b-1468977c95d8,145635430
5b8b99ea-538a-45ab-a69b-1468977c95d8,1978719
5b8b99ea-538a-45ab-a69b-1468977c95d8,50186592
5b8b99ea-538a-45ab-a69b-1468977c95d8,35538070
5b8b99ea-538a-45ab-a69b-1468977c95d8,152701833
9234f619-c95e-408b-99eb-ec460e630383,1809270
9234f619-c95e-408b-99eb-ec460e630383,1800404
9234f619-c95e-408b-99eb-ec460e630383,2095239821
9234f619-c95e-408b-99eb-ec460e630383,1736546
9234f619-c95e-408b-99eb-ec460e630383,2558631
66f921d3-b8dd-4896-9c3b-6de4b02946da,3076734
66f921d3-b8dd-4896-9c3b-6de4b02946da,2059187518
66f921d3-b8dd-4896-9c3b-6de4b02946da,2357983
66f921d3-b8dd-4896-9c3b-6de4b02946da,153316774
66f921d3-b8dd-4896-9c3b-6de4b02946da,9077801
b5f1d868-ae95-4e86-9e5e-0ab47235956b,2917446
b5f1d868-ae95-4e86-9e5e-0ab47235956b,22574075
b5f1d868-ae95-4e86-9e5e-0ab47235956b,1598458883
b5f1d868-ae95-4e86-9e5e-0ab47235956b,2109847248
b5f1d868-ae95-4e86-9e5e-0ab47235956b,1802998
90e8b0bf-6d61-4e25-9220-2d9eea86b591,2078607
90e8b0bf-6d61-4e25-9220-2d9eea86b591,2304487
90e8b0bf-6d61-4e25-9220-2d9eea86b591,2764631
90e8b0bf-6d61-4e25-9220-2d9eea86b591,1757996
90e8b0bf-6d61-4e25-9220-2d9eea86b591,2120099756
57ea522b-a485-47d9-b3a8-f60c45b4253d,1728262
57ea522b-a485-47d9-b3a8-f60c45b4253d,2825246
57ea522b-a485-47d9-b3a8-f60c45b4253d,30772377
57ea522b-a485-47d9-b3a8-f60c45b4253d,3015476
516ad3f6-3704-4f59-a50e-a1f7b9991c48,1683669
516ad3f6-3704-4f59-a50e-a1f7b9991c48,1394258787
516ad3f6-3704-4f59-a50e-a1f7b9991c48,144772155
516ad3f6-3704-4f59-a50e-a1f7b9991c48,144142357
516ad3f6-3704-4f59-a50e-a1f7b9991c48,1571154002
6977d233-e97d-495d-b7c4-177f3ece1f2d,103873302
6977d233-e97d-495d-b7c4-177f3ece1f2d,2607684
6977d233-e97d-495d-b7c4-177f3ece1f2d,1807113
429fed66-7d85-440f-b021-0dc716701e4d,48077877
429fed66-7d85-440f-b021-0dc716701e4d,2148536328
429fed66-7d85-440f-b021-0dc716701e4d,144283020
429fed66-7d85-440f-b021-0dc716701e4d,1982649
429fed66-7d85-440f-b021-0dc716701e4d,1452344900
fcb64934-f6bf-4ae8-8219-73d39a41dc5a,145141931
fcb64934-f6bf-4ae8-8219-73d39a41dc5a,7855312
fcb64934-f6bf-4ae8-8219-73d39a41dc5a,1745330
3bf900c7-8d96-4674-ab9a-89db17dbdc62,39977859
3bf900c7-8d96-4674-ab9a-89db17dbdc62,144153718
3bf900c7-8d96-4674-ab9a-89db17dbdc62,1988489309
3bf900c7-8d96-4674-ab9a-89db17dbdc62,2316077
3bf900c7-8d96-4674-ab9a-89db17dbdc62,1808500
e57cbfcd-7869-43ae-9c8a-277277d1a271,120647490
e57cbfcd-7869-43ae-9c8a-277277d1a271,2957924
e57cbfcd-7869-43ae-9c8a-277277d1a271,7855312
e57cbfcd-7869-43ae-9c8a-277277d1a271,1760085
26ba66b7-36b0-46ab-96ad-8bd97462806a,2285291156
26ba66b7-36b0-46ab-96ad-8bd97462806a,2517740
26ba66b7-36b0-46ab-96ad-8bd97462806a,1768181
59fa500c-d85b-4f1c-ae68-5bfa0f1c1edd,1679752
59fa500c-d85b-4f1c-ae68-5bfa0f1c1edd,1701316
59fa500c-d85b-4f1c-ae68-5bfa0f1c1edd,22574075
d3bc0048-7dfa-45cb-ac2e-ee5703ce057d,2443375
d3bc0048-7dfa-45cb-ac2e-ee5703ce057d,1393291803
d3bc0048-7dfa-45cb-ac2e-ee5703ce057d,145364912
d3bc0048-7dfa-45cb-ac2e-ee5703ce057d,1598458883
d3bc0048-7dfa-45cb-ac2e-ee5703ce057d,144463965
274a0682-4efb-4881-a483-8c8300dad099,145717652
274a0682-4efb-4881-a483-8c8300dad099,1717963
274a0682-4efb-4881-a483-8c8300dad099,1680306
274a0682-4efb-4881-a483-8c8300dad099,1723424
3a0e28b9-54a3-4712-8c66-fcc69a4c94c6,51437071
3a0e28b9-54a3-4712-8c66-fcc69a4c94c6,145215033
3a0e28b9-54a3-4712-8c66-fcc69a4c94c6,144834571
3a0e28b9-54a3-4712-8c66-fcc69a4c94c6,1798691
3a0e28b9-54a3-4712-8c66-fcc69a4c94c6,33049010
cdc9aec3-7556-4a8e-a230-559312ab9620,1728262
cdc9aec3-7556-4a8e-a230-559312ab9620,1716140
cdc9aec3-7556-4a8e-a230-559312ab9620,4713365
c421c6fb-b6ff-4a8d-92ed-7e0d038fbc34,2996101
c421c6fb-b6ff-4a8d-92ed-7e0d038fbc34,49914182
c421c6fb-b6ff-4a8d-92ed-7e0d038fbc34,144823759
c421c6fb-b6ff-4a8d-92ed-7e0d038fbc34,1694028
c421c6fb-b6ff-4a8d-92ed-7e0d038fbc34,2156211656
6d16df89-eda7-4ea6-9b0d-5f59258c8a2f,116853525
6d16df89-eda7-4ea6-9b0d-5f59258c8a2f,2059043
6d16df89-eda7-4ea6-9b0d-5f59258c8a2f,34772704
6d16df89-eda7-4ea6-9b0d-5f59258c8a2f,1849436
6d16df89-eda7-4ea6-9b0d-5f59258c8a2f,2357983
a8f082a6-9d8b-4735-9b7e-bd541df1e961,40030651
a8f082a6-9d8b-4735-9b7e-bd541df1e961,2517740
a8f082a6-9d8b-4735-9b7e-bd541df1e961,2078607
a8f082a6-9d8b-4735-9b7e-bd541df1e961,1744394
37a7d041-19fc-4914-8bb5-b106fd03c4e0,2550618
37a7d041-19fc-4914-8bb5-b106fd03c4e0,1744394
37a7d041-19fc-4914-8bb5-b106fd03c4e0,2108105012
37a7d041-19fc-4914-8bb5-b106fd03c4e0,145696419
62eed790-9e37-4f58-a070-ea800e491275,1383246948
62eed790-9e37-4f58-a070-ea800e491275,2275592032
62eed790-9e37-4f58-a070-ea800e491275,6418979
2fa4709d-4460-4017-bda1-13faaebf834e,143628853
2fa4709d-4460-4017-bda1-13faaebf834e,144609251
2fa4709d-4460-4017-bda1-13faaebf834e,1400943991
2fa4709d-4460-4017-bda1-13faaebf834e,2074443600
2fa4709d-4460-4017-bda1-13faaebf834e,1768762792
222e8fba-32d8-47a1-9e78-8ae50c2ffd2b,1836113
222e8fba-32d8-47a1-9e78-8ae50c2ffd2b,2095003529
222e8fba-32d8-47a1-9e78-8ae50c2ffd2b,50378805
222e8fba-32d8-47a1-9e78-8ae50c2ffd2b,1723424
a5d034a9-bb64-44fc-9451-469a0c8d449e,1713968
a5d034a9-bb64-44fc-9451-469a0c8d449e,25894913
a5d034a9-bb64-44fc-9451-469a0c8d449e,81127051
a5d034a9-bb64-44fc-9451-469a0c8d449e,144298043
a5d034a9-bb64-44fc-9451-469a0c8d449e,2275592032
373ca7ad-0f5c-4882-818c-da5eaad492c8,1960450
373ca7ad-0f5c-4882-818c-da5eaad492c8,1388404060
373ca7ad-0f5c-4882-818c-da5eaad492c8,6630757
1956463e-3f19-429b-a269-3cf49afd8196,46221898
1956463e-3f19-429b-a269-3cf49afd8196,1452344900
1956463e-3f19-429b-a269-3cf49afd8196,2074443600
08452660-931c-41da-a9e4-bf3cacade64a,2787508
08452660-931c-41da-a9e4-bf3cacade64a,116150522
08452660-931c-41da-a9e4-bf3cacade64a,22708729
08452660-931c-41da-a9e4-bf3cacade64a,118461124
08452660-931c-41da-a9e4-bf3cacade64a,34820048
ae4c239b-6c90-4814-ad56-844953d60a26,11618874
ae4c239b-6c90-4814-ad56-844953d60a26,1394765173
ae4c239b-6c90-4814-ad56-844953d60a26,145647476
ae4c239b-6c90-4814-ad56-844953d60a26,2368474
efd351d5-cd19-4573-8eff-77447f032561,145794456
efd351d5-cd19-4573-8eff-77447f032561,1800120
efd351d5-cd19-4573-8eff-77447f032561,143792160
bb3c734b-af89-4227-9c93-58c317344786,39592606
bb3c734b-af89-4227-9c93-58c317344786,9392149
bb3c734b-af89-4227-9c93-58c317344786,2078607
622a05b4-9617-4d3c-98d1-8c6cd9bed586,3007154
622a05b4-9617-4d3c-98d1-8c6cd9bed586,38548340
622a05b4-9617-4d3c-98d1-8c6cd9bed586,39592606
622a05b4-9617-4d3c-98d1-8c6cd9bed586,39977859
df9d4c86-97b9-4b5f-97a9-327ccca4d2fe,3113695
df9d4c86-97b9-4b5f-97a9-327ccca4d2fe,2865522
df9d4c86-97b9-4b5f-97a9-327ccca4d2fe,145717652
df9d4c86-97b9-4b5f-97a9-327ccca4d2fe,30772377
df9d4c86-97b9-4b5f-97a9-327ccca4d2fe,1730590
168ecc10-fb4b-4fb5-9938-44c847b1fd10,2109336475
168ecc10-fb4b-4fb5-9938-44c847b1fd10,70205847
168ecc10-fb4b-4fb5-9938-44c847b1fd10,116150522
737669f1-1bb8-45b8-99ad-b9b8710ca0d1,2285291156
737669f1-1bb8-45b8-99ad-b9b8710ca0d1,1875442
737669f1-1bb8-45b8-99ad-b9b8710ca0d1,1978719
737669f1-1bb8-45b8-99ad-b9b8710ca0d1,116150522
b322de93-4b80-4065-b5f1-e3d335835f42,48691553
b322de93-4b80-4065-b5f1-e3d335835f42,33199546
b322de93-4b80-4065-b5f1-e3d335835f42,1690633
