paperId,referenceId,year
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035-2,00f2dc9cd83b6730ff3c458b73d6c5507dcc36e4,2023
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035-2,0140b503a44298915542b284f66ecd8e5adc737b,2022
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035-3,003a4314596654c9524e7e40cb75bf1991c6837a,2024
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035-4,00c2b76966cc18c09e865cf827fb4c7a3d294a6c,2023
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035-5,00fcd279bc6e702cfa72bf98c381242b25fd1734,2019
002df72c36a270cc824897f6e5f88edf70fb1f61-1,009eb31338512d9ca6ffde4062f0443f94b61fd1,2021
002df72c36a270cc824897f6e5f88edf70fb1f61-1,005b716759daadb580b472602f6167559aadc9c5,2020
002df72c36a270cc824897f6e5f88edf70fb1f61-1,009687779428dcb8c32f3c930697a7c3f8de3d3b,2023
002df72c36a270cc824897f6e5f88edf70fb1f61-2,00a0914dcd260804109cc05aef17830c371a1f27,2022
002df72c36a270cc824897f6e5f88edf70fb1f61-2,00554b24a42a74ce45d041d3ace268d3fe3eb77a,2023
002df72c36a270cc824897f6e5f88edf70fb1f61-2,00433ea2a6d853403019b8b165030bacde9f20d3,2023
002df72c36a270cc824897f6e5f88edf70fb1f61-3,003d1994ad51db685cdb7f98063edb3a53816bb7,2020
002df72c36a270cc824897f6e5f88edf70fb1f61-3,00d751c11cf2390626d051bcbda4a70cb9355a38,2022
002df72c36a270cc824897f6e5f88edf70fb1f61-4,01322d3f7039eaed09ce4fa77dc4efb122e400a2,2023
002df72c36a270cc824897f6e5f88edf70fb1f61-4,00768f59dc45c197f4329a4d6287423dca22cdbf,2021
002df72c36a270cc824897f6e5f88edf70fb1f61-4,00e422bdc76b82514d66675dcac8da0493352a8e,2019
00314c680192fdf5e711e0d23c1f6d44cc89e65b-1,00c5cf4399df8efa1179915c36088a99eb26f281,2019
00314c680192fdf5e711e0d23c1f6d44cc89e65b-1,0098b6f1bf31b12cdd0c24ef81050c3d2a39b0f5,2020
00314c680192fdf5e711e0d23c1f6d44cc89e65b-2,00e422bdc76b82514d66675dcac8da0493352a8e,2023
00314c680192fdf5e711e0d23c1f6d44cc89e65b-3,00c92bd26958dbc085eb4bbc72aa3d34f92e32c7,2021
00314c680192fdf5e711e0d23c1f6d44cc89e65b-3,00e34b7351b6f7104218a7a09ee22aedcc927d4b,2022
00314c680192fdf5e711e0d23c1f6d44cc89e65b-4,00c53bf5f1a48b64ee809cad8acc933d43234b9c,2022
00314c680192fdf5e711e0d23c1f6d44cc89e65b-5,011341dc87edea1fdc9aafe7020e8896fb9672b8,2019
00314c680192fdf5e711e0d23c1f6d44cc89e65b-5,0140b503a44298915542b284f66ecd8e5adc737b,2022
00314c680192fdf5e711e0d23c1f6d44cc89e65b-5,0069995f0be8f64d081b5c0bdd56d17f49ea5f25,2022
00314c680192fdf5e711e0d23c1f6d44cc89e65b-6,00811cc3b808295db2c7a184c2a8da1d66d17e23,2023
00314c680192fdf5e711e0d23c1f6d44cc89e65b-6,0082dd304daa17951de672ecfbc17175da4c320e,2023
00314c680192fdf5e711e0d23c1f6d44cc89e65b-6,00192a8dd9dd623047210e2bd23c87734cf65fe1,2021
0034365ccb6a98eddd0fab3184c1930621ca7b17-1,0022282d20f3c507fba576062c6c58c02dd4c8f7,2023
0034365ccb6a98eddd0fab3184c1930621ca7b17-2,0004bfb2afc73e755c6c4987225907472da966d1,2020
0034365ccb6a98eddd0fab3184c1930621ca7b17-2,0150286dd10c0e18fd86a08603fd32343ba73d46,2019
0034365ccb6a98eddd0fab3184c1930621ca7b17-3,00b42b3d8e4417399b06d547f4c46030f332c9be,2021
0034365ccb6a98eddd0fab3184c1930621ca7b17-3,0007cd4870abff3c79537a4722d2f6365eb5468f,2021
0034365ccb6a98eddd0fab3184c1930621ca7b17-4,0101bef3602965eb124803564e37141cff2333ea,2019
0034365ccb6a98eddd0fab3184c1930621ca7b17-4,0038c3c38fd975d3373d63e76b7db5d2c7bf94bf,2022
0034365ccb6a98eddd0fab3184c1930621ca7b17-5,008f2f675f9bf99f29ef7d3e8cdf4734cd9bb918,2021
0034365ccb6a98eddd0fab3184c1930621ca7b17-5,013fc96537baedea3e397d057be8404aa93d5299,2023
0034365ccb6a98eddd0fab3184c1930621ca7b17-6,008f8eb8cfbada33bedbcf794e725606b5a3a3e7,2021
0034365ccb6a98eddd0fab3184c1930621ca7b17-6,00d669ea812b93429bb59d00e3cbedee42d4efb1,2023
00363213c1d91a7d051c5ccbd360e11c8210aae4-1,00e34b7351b6f7104218a7a09ee22aedcc927d4b,2020
00363213c1d91a7d051c5ccbd360e11c8210aae4-1,00ad2477dc6e9223507654688f088ba35a29a653,2021
00363213c1d91a7d051c5ccbd360e11c8210aae4-2,00656f8d0bef8ec30a14212dbea3f394a7112e94,2022
00363213c1d91a7d051c5ccbd360e11c8210aae4-2,0059adaaa42b647f4810d651fee0d7c5e5f60eaa,2022
00363213c1d91a7d051c5ccbd360e11c8210aae4-2,0082dd304daa17951de672ecfbc17175da4c320e,2023
00363213c1d91a7d051c5ccbd360e11c8210aae4-3,00040bdd447f041a50ae95fd51926cf435ef1eba,2022
00363213c1d91a7d051c5ccbd360e11c8210aae4-4,0149c0f5b7985d17afc516d932dd17c4205fd4ba,2024
0038c3c38fd975d3373d63e76b7db5d2c7bf94bf-1,007b5590510ea92dddb5c43ea4df9c8bc068e15d,2022
0038c3c38fd975d3373d63e76b7db5d2c7bf94bf-2,003d912198ad1a718a84e430d47f6c513bb4df92,2021
0038c3c38fd975d3373d63e76b7db5d2c7bf94bf-2,00040bdd447f041a50ae95fd51926cf435ef1eba,2020
0038c3c38fd975d3373d63e76b7db5d2c7bf94bf-3,0014e3f6909edbbf8e4d417baf2b991ffbc2909e,2022
0038c3c38fd975d3373d63e76b7db5d2c7bf94bf-4,00d76f20f303c6829e23a4a9bfb9af4af3871c0c,2022
0038c3c38fd975d3373d63e76b7db5d2c7bf94bf-5,00cb8781b1c991659b9ba6e525eaadf13fe8f359,2022
0038c3c38fd975d3373d63e76b7db5d2c7bf94bf-6,0085bc8aa185ebb0fb18f55cc197c8d98232445d,2021
0038c3c38fd975d3373d63e76b7db5d2c7bf94bf-7,0149c0f5b7985d17afc516d932dd17c4205fd4ba,2021
0038c3c38fd975d3373d63e76b7db5d2c7bf94bf-8,0000d36f99f61d6768e7c21c46ce4350b41a6a89,2020
0039e77f1a6de8f375b9c57417201957471ea121-1,00b6456d504cf5d782803091b9a2d460daa7da80,2020
0039e77f1a6de8f375b9c57417201957471ea121-1,00d76f20f303c6829e23a4a9bfb9af4af3871c0c,2023
0039e77f1a6de8f375b9c57417201957471ea121-2,00d3c2608f64f432f21a7749b9c674c94170d17e,2020
0039e77f1a6de8f375b9c57417201957471ea121-2,0131f82eadbf40966b110360f97b99289e56dd37,2022
0039e77f1a6de8f375b9c57417201957471ea121-2,00c28df4baa4eea232026dafe8bf8cd800a9110a,2020
0039e77f1a6de8f375b9c57417201957471ea121-3,011961296d458fbf1d605e58f49497e7a8f6f011,2021
003a4314596654c9524e7e40cb75bf1991c6837a-1,007b0a33a13c085f7ba0a66d1b6b1f7fbace740e,2021
003a4314596654c9524e7e40cb75bf1991c6837a-2,0009c4975fcb502a4af0e53d46ec6255c13216a1,2023
003a4314596654c9524e7e40cb75bf1991c6837a-2,0027a5389929596cc4bd1d645104cd7d88588509,2020
003a4314596654c9524e7e40cb75bf1991c6837a-2,0022282d20f3c507fba576062c6c58c02dd4c8f7,2019
003a4314596654c9524e7e40cb75bf1991c6837a-3,003d8ba6b56262942c5ed88052fbd1282495966b,2021
003a4314596654c9524e7e40cb75bf1991c6837a-4,01322d3f7039eaed09ce4fa77dc4efb122e400a2,2023
003a4314596654c9524e7e40cb75bf1991c6837a-5,00a0914dcd260804109cc05aef17830c371a1f27,2023
003a4314596654c9524e7e40cb75bf1991c6837a-6,00a427715f49105b001ba242ad0e36b570c6d5db,2022
003b39f11d9a742f3ed581fccfdaa189b6f30171-1,00bc00b24b901559bb1cad66c4bf354808b1d923,2021
003b39f11d9a742f3ed581fccfdaa189b6f30171-2,00b3fc061b3600b9508480022556c9a76494dba4,2020
003b39f11d9a742f3ed581fccfdaa189b6f30171-3,011341dc87edea1fdc9aafe7020e8896fb9672b8,2019
003b39f11d9a742f3ed581fccfdaa189b6f30171-3,00b9b9bf5b07d6af71bef29c48a35b948cc12255,2023
003b39f11d9a742f3ed581fccfdaa189b6f30171-3,0009c4975fcb502a4af0e53d46ec6255c13216a1,2024
003d8ba6b56262942c5ed88052fbd1282495966b-1,00ad2477dc6e9223507654688f088ba35a29a653,2020
003d8ba6b56262942c5ed88052fbd1282495966b-1,00814de5c4a22fec6d7e6d161f006d9c59482278,2023
003d8ba6b56262942c5ed88052fbd1282495966b-2,01458da3d3902e6ccd4b8af92cd22553596da923,2023
003d8ba6b56262942c5ed88052fbd1282495966b-2,00d3c2608f64f432f21a7749b9c674c94170d17e,2023
003d8ba6b56262942c5ed88052fbd1282495966b-2,00c28df4baa4eea232026dafe8bf8cd800a9110a,2022
003d8ba6b56262942c5ed88052fbd1282495966b-3,00fe7c7b31a1a83fbb38f605631f1d6e76f388a2,2021
003d8ba6b56262942c5ed88052fbd1282495966b-3,00e26133551f152f4c8913c5442238d30a63ef79,2020
003d8ba6b56262942c5ed88052fbd1282495966b-4,0074abb724b0cec51d8ff51b73f41452fa3b156f,2023
003d8ba6b56262942c5ed88052fbd1282495966b-4,0000d36f99f61d6768e7c21c46ce4350b41a6a89,2020
003d8ba6b56262942c5ed88052fbd1282495966b-4,00e3e4cfdba66226403368edd30df8032c9802f0,2023
003d912198ad1a718a84e430d47f6c513bb4df92-1,003b39f11d9a742f3ed581fccfdaa189b6f30171,2019
003d912198ad1a718a84e430d47f6c513bb4df92-1,00c53bf5f1a48b64ee809cad8acc933d43234b9c,2023
003d912198ad1a718a84e430d47f6c513bb4df92-2,0088aea75b76d7ecd3fa9680ebe778e271c4efcb,2022
003d912198ad1a718a84e430d47f6c513bb4df92-2,0082dd304daa17951de672ecfbc17175da4c320e,2022
003d912198ad1a718a84e430d47f6c513bb4df92-2,01139f79fb260e1bd06f423cb21522b3e41b31e9,2019
0042b16cba12db67855b603c261199b70067c69a-1,00ddb10417f77b54ea9ba38c35dcc3310a08aa34,2021
0042b16cba12db67855b603c261199b70067c69a-1,0019b23a39d2268d967292b158b9e723d7c5eb58,2020
0042b16cba12db67855b603c261199b70067c69a-1,00811cc3b808295db2c7a184c2a8da1d66d17e23,2022
0042b16cba12db67855b603c261199b70067c69a-2,0152f2ba5f4765a313e4e41f735a37fca52a2a59,2023
0042b16cba12db67855b603c261199b70067c69a-2,000bf014a71283e739b3288783e0572dd4de7301,2019
0042b16cba12db67855b603c261199b70067c69a-2,005b716759daadb580b472602f6167559aadc9c5,2019
0042b16cba12db67855b603c261199b70067c69a-3,0019b23a39d2268d967292b158b9e723d7c5eb58,2020
0042b16cba12db67855b603c261199b70067c69a-3,003d1994ad51db685cdb7f98063edb3a53816bb7,2020
0042b16cba12db67855b603c261199b70067c69a-4,000bf014a71283e739b3288783e0572dd4de7301,2023
0042b16cba12db67855b603c261199b70067c69a-4,0018e888e83bfd993bc49455a8787577ab28a19c,2020
0042b16cba12db67855b603c261199b70067c69a-5,0019dbffc27ecda6e699a2a6a5d0861a478dd204,2021
00433ea2a6d853403019b8b165030bacde9f20d3-1,0101bef3602965eb124803564e37141cff2333ea,2020
00433ea2a6d853403019b8b165030bacde9f20d3-1,00363213c1d91a7d051c5ccbd360e11c8210aae4,2020
00433ea2a6d853403019b8b165030bacde9f20d3-1,0054351123d266e99f6b207082265caa038b6b50,2019
00433ea2a6d853403019b8b165030bacde9f20d3-2,00b6e7863d9ea0c81b2d5f61d019c32fc3456bc6,2022
00433ea2a6d853403019b8b165030bacde9f20d3-2,00801b7f0a13c5959773466b1ba9e5b18ea7c7d5,2020
0048334fea7c1d80dd9f2fde8da71775a13afce6-1,00b5f8d132c6223e130622b4136e1090e943f238,2023
0048334fea7c1d80dd9f2fde8da71775a13afce6-2,0083bf90c49c5f48d52ce309c4ddc7f4f9782b15,2023
0048334fea7c1d80dd9f2fde8da71775a13afce6-3,0055ac14fb41047107186e9174b2369e89f126b9,2022
0048334fea7c1d80dd9f2fde8da71775a13afce6-3,00ada6a5c6607c63b7e060d040ddee120d5107ee,2023
0048334fea7c1d80dd9f2fde8da71775a13afce6-4,00ad2477dc6e9223507654688f088ba35a29a653,2022
0048334fea7c1d80dd9f2fde8da71775a13afce6-4,006b89abc356c1c3bf2dfa35f47c0601c39dce38,2023
005073ef6077877fedb41002cb9273f1b08b7b09-1,008f51c5a995cf3d19bdcf2c7bb01648774daafb,2023
005073ef6077877fedb41002cb9273f1b08b7b09-2,00c39a8b3857f16fd59ebd91ed13d68a1aed4d8b,2022
005073ef6077877fedb41002cb9273f1b08b7b09-2,00a3e1c293f3c8dfc205f0094f4d971850a5d99c,2023
005073ef6077877fedb41002cb9273f1b08b7b09-3,007b5590510ea92dddb5c43ea4df9c8bc068e15d,2020
005073ef6077877fedb41002cb9273f1b08b7b09-4,00a9af382e2e28bdd25dddbb1cd64c1885a4fc93,2022
005073ef6077877fedb41002cb9273f1b08b7b09-5,00a475e5f179857ad0d2d139d65183109b8c7dc4,2019
005073ef6077877fedb41002cb9273f1b08b7b09-6,00d76f20f303c6829e23a4a9bfb9af4af3871c0c,2023
005073ef6077877fedb41002cb9273f1b08b7b09-6,009b13bb48af9d33dbeb961f044133c7c21cec89,2022
005073ef6077877fedb41002cb9273f1b08b7b09-7,00c2b76966cc18c09e865cf827fb4c7a3d294a6c,2022
005073ef6077877fedb41002cb9273f1b08b7b09-8,00814de5c4a22fec6d7e6d161f006d9c59482278,2022
0054351123d266e99f6b207082265caa038b6b50-1,005783454d128bc45ab86000efc78d5676ece1b1,2019
0054351123d266e99f6b207082265caa038b6b50-1,00554b24a42a74ce45d041d3ace268d3fe3eb77a,2021
0054351123d266e99f6b207082265caa038b6b50-2,00814de5c4a22fec6d7e6d161f006d9c59482278,2023
0054351123d266e99f6b207082265caa038b6b50-2,008f2f675f9bf99f29ef7d3e8cdf4734cd9bb918,2024
0054351123d266e99f6b207082265caa038b6b50-2,00b42b3d8e4417399b06d547f4c46030f332c9be,2020
0054351123d266e99f6b207082265caa038b6b50-3,002ca9eeb8de246f430f8c5ea4b60c5b3165aeac,2022
0054351123d266e99f6b207082265caa038b6b50-3,001c15accd39827ecf9838d496b7e44e9f890ee7,2021
0054351123d266e99f6b207082265caa038b6b50-3,00d669ea812b93429bb59d00e3cbedee42d4efb1,2021
0054351123d266e99f6b207082265caa038b6b50-4,00e422bdc76b82514d66675dcac8da0493352a8e,2022
0055ac14fb41047107186e9174b2369e89f126b9-1,00d3c2608f64f432f21a7749b9c674c94170d17e,2020
0055ac14fb41047107186e9174b2369e89f126b9-1,00c28df4baa4eea232026dafe8bf8cd800a9110a,2019
0055ac14fb41047107186e9174b2369e89f126b9-1,003d8ba6b56262942c5ed88052fbd1282495966b,2019
0055ac14fb41047107186e9174b2369e89f126b9-2,011961296d458fbf1d605e58f49497e7a8f6f011,2021
0055ac14fb41047107186e9174b2369e89f126b9-2,00811cc3b808295db2c7a184c2a8da1d66d17e23,2022
0055ac14fb41047107186e9174b2369e89f126b9-2,00f2dc9cd83b6730ff3c458b73d6c5507dcc36e4,2021
0055ac14fb41047107186e9174b2369e89f126b9-3,007f1a6d948cfc4cd838131ab18fac51b01f5275,2022
0055ac14fb41047107186e9174b2369e89f126b9-4,00ad2477dc6e9223507654688f088ba35a29a653,2020
0056e636953cb016836b2c05f43a3d1d4f19880b-1,00616d3f2033c39831e6274b000dba93e7173e8c,2023
0056e636953cb016836b2c05f43a3d1d4f19880b-2,0007cd4870abff3c79537a4722d2f6365eb5468f,2022
0056e636953cb016836b2c05f43a3d1d4f19880b-2,003a4314596654c9524e7e40cb75bf1991c6837a,2021
0056e636953cb016836b2c05f43a3d1d4f19880b-3,01195a0ceb2ca420405c96ebcabc7718c1e78ac8,2020
0056e636953cb016836b2c05f43a3d1d4f19880b-3,002df72c36a270cc824897f6e5f88edf70fb1f61,2023
0056e636953cb016836b2c05f43a3d1d4f19880b-4,00250fc7fe665bdb5af3e895a18d1c94db3a7c8e,2019
0056e636953cb016836b2c05f43a3d1d4f19880b-4,01383cf064a9963054b5416c04cc421100656892,2023
0056e636953cb016836b2c05f43a3d1d4f19880b-5,00768f59dc45c197f4329a4d6287423dca22cdbf,2024
0056e636953cb016836b2c05f43a3d1d4f19880b-5,00e346f93fe1eda00ce990a13a8ea8ba66bfc37b,2021
0059adaaa42b647f4810d651fee0d7c5e5f60eaa-1,0090fe788feb3d56ee9bb1aaf83d51de71d8d3e6,2022
0059adaaa42b647f4810d651fee0d7c5e5f60eaa-2,000bc721cefe3f2ba2425e8b95b042dc1e9778f9,2019
0059adaaa42b647f4810d651fee0d7c5e5f60eaa-3,00ada6a5c6607c63b7e060d040ddee120d5107ee,2023
0059adaaa42b647f4810d651fee0d7c5e5f60eaa-4,002050388cdb39d6413ce48230496e8ccc08df04,2023
0059adaaa42b647f4810d651fee0d7c5e5f60eaa-4,0088aea75b76d7ecd3fa9680ebe778e271c4efcb,2022
0059adaaa42b647f4810d651fee0d7c5e5f60eaa-5,00e3e4cfdba66226403368edd30df8032c9802f0,2023
0059adaaa42b647f4810d651fee0d7c5e5f60eaa-6,001fed0e97d344c3aa563c704356099a05111949,2023
005ad8621bb9672af1ac43500a5143d9d3f2db3e-1,01458da3d3902e6ccd4b8af92cd22553596da923,2021
005ad8621bb9672af1ac43500a5143d9d3f2db3e-1,00d669ea812b93429bb59d00e3cbedee42d4efb1,2020
005ad8621bb9672af1ac43500a5143d9d3f2db3e-2,003a4314596654c9524e7e40cb75bf1991c6837a,2020
005ad8621bb9672af1ac43500a5143d9d3f2db3e-2,000bc721cefe3f2ba2425e8b95b042dc1e9778f9,2021
005ad8621bb9672af1ac43500a5143d9d3f2db3e-2,005f0f6d796e1856b373e2116bdbffa719d12fbd,2020
005ad8621bb9672af1ac43500a5143d9d3f2db3e-3,005ad8621bb9672af1ac43500a5143d9d3f2db3e,2021
005ad8621bb9672af1ac43500a5143d9d3f2db3e-4,00f189133a8c64e5d197ef37092257463f8a2e8b,2019
005ad8621bb9672af1ac43500a5143d9d3f2db3e-4,00b42b3d8e4417399b06d547f4c46030f332c9be,2021
005b716759daadb580b472602f6167559aadc9c5-1,00296433175f54b52d49cb21f57ab608afe2d1bf,2023
005b716759daadb580b472602f6167559aadc9c5-1,0069995f0be8f64d081b5c0bdd56d17f49ea5f25,2021
005b716759daadb580b472602f6167559aadc9c5-1,00672bec9dd0e755f9c375f912c0f1c3918a6b74,2024
005b716759daadb580b472602f6167559aadc9c5-2,006707fad29166a3426fbb654d842c6d9292a771,2023
005b716759daadb580b472602f6167559aadc9c5-2,0151ab779171add3177b5eacc5b42fed8d924e26,2021
005b716759daadb580b472602f6167559aadc9c5-3,008f8eb8cfbada33bedbcf794e725606b5a3a3e7,2020
00616d3f2033c39831e6274b000dba93e7173e8c-1,00c2b76966cc18c09e865cf827fb4c7a3d294a6c,2023
00616d3f2033c39831e6274b000dba93e7173e8c-1,00c723c32a69c2a326d55c618694d5d1038da688,2021
00616d3f2033c39831e6274b000dba93e7173e8c-1,00c05c5f00a88ca00e8704c2ce2010ac0667a924,2021
00616d3f2033c39831e6274b000dba93e7173e8c-2,00a3e1c293f3c8dfc205f0094f4d971850a5d99c,2023
00616d3f2033c39831e6274b000dba93e7173e8c-2,00672bec9dd0e755f9c375f912c0f1c3918a6b74,2020
00616d3f2033c39831e6274b000dba93e7173e8c-3,0067258937f69e4cc4371a924134189074be8d93,2021
00616d3f2033c39831e6274b000dba93e7173e8c-4,005f0f6d796e1856b373e2116bdbffa719d12fbd,2021
00616d3f2033c39831e6274b000dba93e7173e8c-4,007f1a6d948cfc4cd838131ab18fac51b01f5275,2023
00616d3f2033c39831e6274b000dba93e7173e8c-5,0038c3c38fd975d3373d63e76b7db5d2c7bf94bf,2023
00616d3f2033c39831e6274b000dba93e7173e8c-6,00f2dc9cd83b6730ff3c458b73d6c5507dcc36e4,2023
00616d3f2033c39831e6274b000dba93e7173e8c-6,0022282d20f3c507fba576062c6c58c02dd4c8f7,2023
00616d3f2033c39831e6274b000dba93e7173e8c-6,00616d3f2033c39831e6274b000dba93e7173e8c,2020
0061d50db46a06422fe3b7433918d9a39a79b74f-1,0091346f761e451761f48eadd304bd3fb8a4126e,2019
0061d50db46a06422fe3b7433918d9a39a79b74f-2,00c723c32a69c2a326d55c618694d5d1038da688,2021
0061d50db46a06422fe3b7433918d9a39a79b74f-2,008f2f675f9bf99f29ef7d3e8cdf4734cd9bb918,2021
0061d50db46a06422fe3b7433918d9a39a79b74f-2,00e26133551f152f4c8913c5442238d30a63ef79,2019
0061d50db46a06422fe3b7433918d9a39a79b74f-3,00240aaeb57dba9886d1a695176c97a17ad97885,2020
0061d50db46a06422fe3b7433918d9a39a79b74f-3,0085bc8aa185ebb0fb18f55cc197c8d98232445d,2020
0061d50db46a06422fe3b7433918d9a39a79b74f-4,00922c3a783155b87425b085306b973664044dd4,2020
00656f8d0bef8ec30a14212dbea3f394a7112e94-1,0038c3c38fd975d3373d63e76b7db5d2c7bf94bf,2020
00656f8d0bef8ec30a14212dbea3f394a7112e94-2,002050388cdb39d6413ce48230496e8ccc08df04,2023
00656f8d0bef8ec30a14212dbea3f394a7112e94-3,00ddb10417f77b54ea9ba38c35dcc3310a08aa34,2021
00656f8d0bef8ec30a14212dbea3f394a7112e94-3,006707fad29166a3426fbb654d842c6d9292a771,2019
00656f8d0bef8ec30a14212dbea3f394a7112e94-4,01322d3f7039eaed09ce4fa77dc4efb122e400a2,2020
00656f8d0bef8ec30a14212dbea3f394a7112e94-5,00768f59dc45c197f4329a4d6287423dca22cdbf,2022
00656f8d0bef8ec30a14212dbea3f394a7112e94-6,00f2dc9cd83b6730ff3c458b73d6c5507dcc36e4,2022
00656f8d0bef8ec30a14212dbea3f394a7112e94-6,00433ea2a6d853403019b8b165030bacde9f20d3,2022
00656f8d0bef8ec30a14212dbea3f394a7112e94-7,005ad8621bb9672af1ac43500a5143d9d3f2db3e,2022
00656f8d0bef8ec30a14212dbea3f394a7112e94-7,008a06b6d99f30957947c2b0acf8f043db23fd75,2022
00656f8d0bef8ec30a14212dbea3f394a7112e94-7,00314c680192fdf5e711e0d23c1f6d44cc89e65b,2019
006609032b88eb4feaa63d1465fde5611156ca86-1,002b5b830c6c7f312dd82cf936b6204bd4018de6,2023
006609032b88eb4feaa63d1465fde5611156ca86-1,0019dbffc27ecda6e699a2a6a5d0861a478dd204,2022
006609032b88eb4feaa63d1465fde5611156ca86-2,00b9b9bf5b07d6af71bef29c48a35b948cc12255,2024
006609032b88eb4feaa63d1465fde5611156ca86-3,009b13bb48af9d33dbeb961f044133c7c21cec89,2022
006609032b88eb4feaa63d1465fde5611156ca86-3,0140b503a44298915542b284f66ecd8e5adc737b,2023
00672bec9dd0e755f9c375f912c0f1c3918a6b74-1,00d76f20f303c6829e23a4a9bfb9af4af3871c0c,2020
00672bec9dd0e755f9c375f912c0f1c3918a6b74-1,00c9c8a970574dd80617c4d63493567d45f87888,2020
00672bec9dd0e755f9c375f912c0f1c3918a6b74-1,00d751c11cf2390626d051bcbda4a70cb9355a38,2020
00672bec9dd0e755f9c375f912c0f1c3918a6b74-2,0042b16cba12db67855b603c261199b70067c69a,2020
00672bec9dd0e755f9c375f912c0f1c3918a6b74-2,00cb8781b1c991659b9ba6e525eaadf13fe8f359,2023
00672bec9dd0e755f9c375f912c0f1c3918a6b74-2,00735bf6a1ad14a343650e7a4b6661eda04ddd60,2021
00672bec9dd0e755f9c375f912c0f1c3918a6b74-3,00c28df4baa4eea232026dafe8bf8cd800a9110a,2023
00672bec9dd0e755f9c375f912c0f1c3918a6b74-4,0059adaaa42b647f4810d651fee0d7c5e5f60eaa,2022
0069995f0be8f64d081b5c0bdd56d17f49ea5f25-1,000bc721cefe3f2ba2425e8b95b042dc1e9778f9,2019
0069995f0be8f64d081b5c0bdd56d17f49ea5f25-1,00a475e5f179857ad0d2d139d65183109b8c7dc4,2021
0069995f0be8f64d081b5c0bdd56d17f49ea5f25-2,00c5cf4399df8efa1179915c36088a99eb26f281,2024
0069995f0be8f64d081b5c0bdd56d17f49ea5f25-3,0149c0f5b7985d17afc516d932dd17c4205fd4ba,2020
0069995f0be8f64d081b5c0bdd56d17f49ea5f25-3,0022282d20f3c507fba576062c6c58c02dd4c8f7,2020
0069995f0be8f64d081b5c0bdd56d17f49ea5f25-3,005783454d128bc45ab86000efc78d5676ece1b1,2024
0069995f0be8f64d081b5c0bdd56d17f49ea5f25-4,000cd7ac3435007cca292fc8f1bac86b7a066467,2023
0069995f0be8f64d081b5c0bdd56d17f49ea5f25-5,0149c0f5b7985d17afc516d932dd17c4205fd4ba,2021
007617660cc0d33741a6b6603da6a1844714cbdf-1,005783454d128bc45ab86000efc78d5676ece1b1,2023
007617660cc0d33741a6b6603da6a1844714cbdf-1,00f2dc9cd83b6730ff3c458b73d6c5507dcc36e4,2020
007617660cc0d33741a6b6603da6a1844714cbdf-2,0019b23a39d2268d967292b158b9e723d7c5eb58,2020
007617660cc0d33741a6b6603da6a1844714cbdf-3,005783454d128bc45ab86000efc78d5676ece1b1,2023
007617660cc0d33741a6b6603da6a1844714cbdf-4,001842ba6c880608a573eeeb2ccd38e9a8ba8281,2021
007617660cc0d33741a6b6603da6a1844714cbdf-4,00b6e7863d9ea0c81b2d5f61d019c32fc3456bc6,2021
007617660cc0d33741a6b6603da6a1844714cbdf-5,00e346f93fe1eda00ce990a13a8ea8ba66bfc37b,2022
007617660cc0d33741a6b6603da6a1844714cbdf-5,008a0971b86645137102eebd63f8901638bf983c,2021
00768f59dc45c197f4329a4d6287423dca22cdbf-1,00975a7f3bc8bfb0a694117c07ccb7324333014f,2020
00768f59dc45c197f4329a4d6287423dca22cdbf-2,00f2dc9cd83b6730ff3c458b73d6c5507dcc36e4,2020
00768f59dc45c197f4329a4d6287423dca22cdbf-2,00c563820989ba36393a889743a97bcedf47dcd2,2022
00768f59dc45c197f4329a4d6287423dca22cdbf-3,00016e315b39d20b69f041790573e2215f9eb028,2019
00768f59dc45c197f4329a4d6287423dca22cdbf-3,0014e3f6909edbbf8e4d417baf2b991ffbc2909e,2023
007b0a33a13c085f7ba0a66d1b6b1f7fbace740e-1,0069995f0be8f64d081b5c0bdd56d17f49ea5f25,2021
007b0a33a13c085f7ba0a66d1b6b1f7fbace740e-2,001c15accd39827ecf9838d496b7e44e9f890ee7,2021
007b0a33a13c085f7ba0a66d1b6b1f7fbace740e-2,00227f73b6547b43d9f6c22e0136ab1fadb7036c,2020
007b0a33a13c085f7ba0a66d1b6b1f7fbace740e-3,0048334fea7c1d80dd9f2fde8da71775a13afce6,2023
007b0a33a13c085f7ba0a66d1b6b1f7fbace740e-3,007b5590510ea92dddb5c43ea4df9c8bc068e15d,2021
007b0a33a13c085f7ba0a66d1b6b1f7fbace740e-3,00656f8d0bef8ec30a14212dbea3f394a7112e94,2022
007b5590510ea92dddb5c43ea4df9c8bc068e15d-1,00250fc7fe665bdb5af3e895a18d1c94db3a7c8e,2024
007b5590510ea92dddb5c43ea4df9c8bc068e15d-1,003d1994ad51db685cdb7f98063edb3a53816bb7,2021
007b5590510ea92dddb5c43ea4df9c8bc068e15d-2,00ada6a5c6607c63b7e060d040ddee120d5107ee,2020
