paperId,authorId
00a427715f49105b001ba242ad0e36b570c6d5db-1,3058439
00a427715f49105b001ba242ad0e36b570c6d5db-1,90643212
00a427715f49105b001ba242ad0e36b570c6d5db-1,1873312
00a475e5f179857ad0d2d139d65183109b8c7dc4-1,2283085
00a475e5f179857ad0d2d139d65183109b8c7dc4-1,31938009
00a475e5f179857ad0d2d139d65183109b8c7dc4-1,144823759
00ad2477dc6e9223507654688f088ba35a29a653-1,2304487
00ad2477dc6e9223507654688f088ba35a29a653-1,47531065
00ad2477dc6e9223507654688f088ba35a29a653-1,144989167
00ada6a5c6607c63b7e060d040ddee120d5107ee-1,1598458883
00ada6a5c6607c63b7e060d040ddee120d5107ee-1,1744394
00b3fc061b3600b9508480022556c9a76494dba4-1,72091723
00b3fc061b3600b9508480022556c9a76494dba4-1,1394765173
00b3fc061b3600b9508480022556c9a76494dba4-1,7296001
00b3fc061b3600b9508480022556c9a76494dba4-1,2165805082
00b3fc061b3600b9508480022556c9a76494dba4-1,7855312
00b3fc061b3600b9508480022556c9a76494dba4-1,3087532
00b42b3d8e4417399b06d547f4c46030f332c9be-1,144146894
00b42b3d8e4417399b06d547f4c46030f332c9be-1,119803948
00bc156bac2b39fab1689fe047b23c9f216d7f29-1,2059187518
00bc156bac2b39fab1689fe047b23c9f216d7f29-1,73529582
00bc156bac2b39fab1689fe047b23c9f216d7f29-1,144179343
00bc156bac2b39fab1689fe047b23c9f216d7f29-1,2368474
00bc156bac2b39fab1689fe047b23c9f216d7f29-1,3205754
00bc156bac2b39fab1689fe047b23c9f216d7f29-1,34806045
00bc156bac2b39fab1689fe047b23c9f216d7f29-1,3390886
00bc156bac2b39fab1689fe047b23c9f216d7f29-1,46481106
00bc156bac2b39fab1689fe047b23c9f216d7f29-1,2126316
00bc156bac2b39fab1689fe047b23c9f216d7f29-1,144376619
00bc156bac2b39fab1689fe047b23c9f216d7f29-1,2044477
00bc156bac2b39fab1689fe047b23c9f216d7f29-1,1776968
00bc156bac2b39fab1689fe047b23c9f216d7f29-1,145388224
00bcec142c7d49ba269f65ba1463e2e226fdf545-1,145009388
00c2b76966cc18c09e865cf827fb4c7a3d294a6c-1,1713567
00c53bf5f1a48b64ee809cad8acc933d43234b9c-1,2806064
00c53bf5f1a48b64ee809cad8acc933d43234b9c-1,21790176
00c563820989ba36393a889743a97bcedf47dcd2-1,1679752
00c9c8a970574dd80617c4d63493567d45f87888-1,1751233
00c9c8a970574dd80617c4d63493567d45f87888-1,143966331
00cb8781b1c991659b9ba6e525eaadf13fe8f359-1,2865522
00cb8781b1c991659b9ba6e525eaadf13fe8f359-1,2040141
00cb8781b1c991659b9ba6e525eaadf13fe8f359-1,40116646
00cb8781b1c991659b9ba6e525eaadf13fe8f359-1,47874492
00cb8781b1c991659b9ba6e525eaadf13fe8f359-1,96609713
00cb8781b1c991659b9ba6e525eaadf13fe8f359-1,47682882
00d3c2608f64f432f21a7749b9c674c94170d17e-1,1809270
00d3c2608f64f432f21a7749b9c674c94170d17e-1,2316077
00d751c11cf2390626d051bcbda4a70cb9355a38-1,2957924
00d751c11cf2390626d051bcbda4a70cb9355a38-1,2293098
00d751c11cf2390626d051bcbda4a70cb9355a38-1,144796684
00d76f20f303c6829e23a4a9bfb9af4af3871c0c-1,34440628
00d76f20f303c6829e23a4a9bfb9af4af3871c0c-1,30956207
00d76f20f303c6829e23a4a9bfb9af4af3871c0c-1,2058161182
00ddb10417f77b54ea9ba38c35dcc3310a08aa34-1,3320620
00ddb10417f77b54ea9ba38c35dcc3310a08aa34-1,1718571
00ddb10417f77b54ea9ba38c35dcc3310a08aa34-1,1938133
00e26133551f152f4c8913c5442238d30a63ef79-1,38534019
00e26133551f152f4c8913c5442238d30a63ef79-1,2412024
00e26133551f152f4c8913c5442238d30a63ef79-1,70205847
00e346f93fe1eda00ce990a13a8ea8ba66bfc37b-1,1800120
00e346f93fe1eda00ce990a13a8ea8ba66bfc37b-1,1680306
00e346f93fe1eda00ce990a13a8ea8ba66bfc37b-1,1702008
00e346f93fe1eda00ce990a13a8ea8ba66bfc37b-1,48288926
00e34b7351b6f7104218a7a09ee22aedcc927d4b-1,2919717
00e34b7351b6f7104218a7a09ee22aedcc927d4b-1,1743774
00e34b7351b6f7104218a7a09ee22aedcc927d4b-1,1726425
00e65d86d2b4600508d3f76a940da7a36cee04a9-1,1716650
00e65d86d2b4600508d3f76a940da7a36cee04a9-1,143697651
00e65d86d2b4600508d3f76a940da7a36cee04a9-1,144004474
00e65d86d2b4600508d3f76a940da7a36cee04a9-1,1742790
00f189133a8c64e5d197ef37092257463f8a2e8b-1,1807113
00f2dc9cd83b6730ff3c458b73d6c5507dcc36e4-1,143775527
00f2dc9cd83b6730ff3c458b73d6c5507dcc36e4-1,1733783
00fcd279bc6e702cfa72bf98c381242b25fd1734-1,1683669
00fcd279bc6e702cfa72bf98c381242b25fd1734-1,1875442
00fcd279bc6e702cfa72bf98c381242b25fd1734-1,2093463872
00fe7c7b31a1a83fbb38f605631f1d6e76f388a2-1,9763761
00fe7c7b31a1a83fbb38f605631f1d6e76f388a2-1,144064235
0101bef3602965eb124803564e37141cff2333ea-1,144743909
0101bef3602965eb124803564e37141cff2333ea-1,34055351
0101bef3602965eb124803564e37141cff2333ea-1,1680812
0101bef3602965eb124803564e37141cff2333ea-1,33726843
0101bef3602965eb124803564e37141cff2333ea-1,2159551
01135d952acc731742fd20b9b2d4915c4c169950-1,1778364
01135d952acc731742fd20b9b2d4915c4c169950-1,1774336
01135d952acc731742fd20b9b2d4915c4c169950-1,8176724
01135d952acc731742fd20b9b2d4915c4c169950-1,144283020
01135d952acc731742fd20b9b2d4915c4c169950-1,32446495
01135d952acc731742fd20b9b2d4915c4c169950-1,1772445
01139f79fb260e1bd06f423cb21522b3e41b31e9-1,145999401
01139f79fb260e1bd06f423cb21522b3e41b31e9-1,2083662403
01139f79fb260e1bd06f423cb21522b3e41b31e9-1,2230763
01195a0ceb2ca420405c96ebcabc7718c1e78ac8-1,2113076
01195a0ceb2ca420405c96ebcabc7718c1e78ac8-1,3139251
01195a0ceb2ca420405c96ebcabc7718c1e78ac8-1,2901129
01195a0ceb2ca420405c96ebcabc7718c1e78ac8-1,1453328014
011961296d458fbf1d605e58f49497e7a8f6f011-1,1766832
011961296d458fbf1d605e58f49497e7a8f6f011-1,48546175
011961296d458fbf1d605e58f49497e7a8f6f011-1,3270882
011efa271f4a51f73312e407d84161b7819ab066-1,1684197
0125abc6b5f4b4e1c9b87c4735fc8313c0600c88-1,1730314
0125abc6b5f4b4e1c9b87c4735fc8313c0600c88-1,145042418
0125abc6b5f4b4e1c9b87c4735fc8313c0600c88-1,1700482
0125abc6b5f4b4e1c9b87c4735fc8313c0600c88-1,1802918
0131f82eadbf40966b110360f97b99289e56dd37-1,144718788
0131f82eadbf40966b110360f97b99289e56dd37-1,2357983
0131f82eadbf40966b110360f97b99289e56dd37-1,3185110
0131f82eadbf40966b110360f97b99289e56dd37-1,2157241745
0131f82eadbf40966b110360f97b99289e56dd37-1,48190770
0131f82eadbf40966b110360f97b99289e56dd37-1,145890221
01322d3f7039eaed09ce4fa77dc4efb122e400a2-1,40466466
01322d3f7039eaed09ce4fa77dc4efb122e400a2-1,143842962
01322d3f7039eaed09ce4fa77dc4efb122e400a2-1,3193518
01322d3f7039eaed09ce4fa77dc4efb122e400a2-1,7337091
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01-1,39592606
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01-1,31472189
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01-1,2057331457
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01-1,143906110
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01-1,1803518
01383cf064a9963054b5416c04cc421100656892-1,1680621
01383cf064a9963054b5416c04cc421100656892-1,9210928
0140b503a44298915542b284f66ecd8e5adc737b-1,1399291986
01458da3d3902e6ccd4b8af92cd22553596da923-1,1768762792
01458da3d3902e6ccd4b8af92cd22553596da923-1,35538070
01458da3d3902e6ccd4b8af92cd22553596da923-1,1685720696
01458da3d3902e6ccd4b8af92cd22553596da923-1,146682888
0149c0f5b7985d17afc516d932dd17c4205fd4ba-1,152701833
0149c0f5b7985d17afc516d932dd17c4205fd4ba-1,69974988
0149c0f5b7985d17afc516d932dd17c4205fd4ba-1,81753199
0149c0f5b7985d17afc516d932dd17c4205fd4ba-1,46250152
014cf690afedcb7d8fddaa9d6770f162385ffc99-1,145654328
0150286dd10c0e18fd86a08603fd32343ba73d46-1,144153718
0150286dd10c0e18fd86a08603fd32343ba73d46-1,2947656
0151ab779171add3177b5eacc5b42fed8d924e26-1,1767172
0151ab779171add3177b5eacc5b42fed8d924e26-1,1803904
0151ab779171add3177b5eacc5b42fed8d924e26-1,1765948
0151ab779171add3177b5eacc5b42fed8d924e26-1,145696419
0152f2ba5f4765a313e4e41f735a37fca52a2a59-1,1798691
0152f2ba5f4765a313e4e41f735a37fca52a2a59-1,2493367
00040bdd447f041a50ae95fd51926cf435ef1eba-2,145298798
00040bdd447f041a50ae95fd51926cf435ef1eba-2,30772377
00040bdd447f041a50ae95fd51926cf435ef1eba-2,21058844
00040bdd447f041a50ae95fd51926cf435ef1eba-2,13288046
0007cd4870abff3c79537a4722d2f6365eb5468f-2,2120099756
0007cd4870abff3c79537a4722d2f6365eb5468f-2,145688317
0007cd4870abff3c79537a4722d2f6365eb5468f-2,1709901
0009c4975fcb502a4af0e53d46ec6255c13216a1-2,143701176
0009c4975fcb502a4af0e53d46ec6255c13216a1-2,2109247625
0009c4975fcb502a4af0e53d46ec6255c13216a1-2,1695958
000bc721cefe3f2ba2425e8b95b042dc1e9778f9-2,1728262
000bc721cefe3f2ba2425e8b95b042dc1e9778f9-2,2292166946
000cd7ac3435007cca292fc8f1bac86b7a066467-2,2225845486
000cd7ac3435007cca292fc8f1bac86b7a066467-2,51887595
000cd7ac3435007cca292fc8f1bac86b7a066467-2,9192419
000cd7ac3435007cca292fc8f1bac86b7a066467-2,46610789
000cd7ac3435007cca292fc8f1bac86b7a066467-2,116853525
000cd7ac3435007cca292fc8f1bac86b7a066467-2,50378805
0014e3f6909edbbf8e4d417baf2b991ffbc2909e-2,8552088
0014e3f6909edbbf8e4d417baf2b991ffbc2909e-2,3113695
0014e3f6909edbbf8e4d417baf2b991ffbc2909e-2,144395551
0014e3f6909edbbf8e4d417baf2b991ffbc2909e-2,51480852
0014e3f6909edbbf8e4d417baf2b991ffbc2909e-2,2025112
001533bcbe30802b9a37d8f9f22a083ccef516b4-2,145508283
001533bcbe30802b9a37d8f9f22a083ccef516b4-2,2825246
001533bcbe30802b9a37d8f9f22a083ccef516b4-2,2690172
001533bcbe30802b9a37d8f9f22a083ccef516b4-2,1740145
0018e888e83bfd993bc49455a8787577ab28a19c-2,2068611376
0018e888e83bfd993bc49455a8787577ab28a19c-2,1830412825
0018e888e83bfd993bc49455a8787577ab28a19c-2,5371772
0018e888e83bfd993bc49455a8787577ab28a19c-2,46611479
0018e888e83bfd993bc49455a8787577ab28a19c-2,2148536328
0018e888e83bfd993bc49455a8787577ab28a19c-2,2143549636
0018e888e83bfd993bc49455a8787577ab28a19c-2,31682040
001c15accd39827ecf9838d496b7e44e9f890ee7-2,2112820873
001c15accd39827ecf9838d496b7e44e9f890ee7-2,6989114
001c15accd39827ecf9838d496b7e44e9f890ee7-2,49679382
001ca235cae845677c82167c21cbfa9eabddbfbc-2,49170958
001ca235cae845677c82167c21cbfa9eabddbfbc-2,2242129
001ca235cae845677c82167c21cbfa9eabddbfbc-2,2821001
001ca235cae845677c82167c21cbfa9eabddbfbc-2,2996101
001ca235cae845677c82167c21cbfa9eabddbfbc-2,1716140
001fed0e97d344c3aa563c704356099a05111949-2,2119657963
001fed0e97d344c3aa563c704356099a05111949-2,4713365
001fed0e97d344c3aa563c704356099a05111949-2,1760762
001fed0e97d344c3aa563c704356099a05111949-2,95356210
00296433175f54b52d49cb21f57ab608afe2d1bf-2,153446958
00296433175f54b52d49cb21f57ab608afe2d1bf-2,1988489309
002b5b830c6c7f312dd82cf936b6204bd4018de6-2,2719667
002b5b830c6c7f312dd82cf936b6204bd4018de6-2,1383246948
002b5b830c6c7f312dd82cf936b6204bd4018de6-2,2156211656
002b5b830c6c7f312dd82cf936b6204bd4018de6-2,2113608835
002b5b830c6c7f312dd82cf936b6204bd4018de6-2,2328680
002ca9eeb8de246f430f8c5ea4b60c5b3165aeac-2,51437071
002ca9eeb8de246f430f8c5ea4b60c5b3165aeac-2,28354393
002ca9eeb8de246f430f8c5ea4b60c5b3165aeac-2,1571154002
002ca9eeb8de246f430f8c5ea4b60c5b3165aeac-2,9077801
00016e315b39d20b69f041790573e2215f9eb028-2,2764631
0004bfb2afc73e755c6c4987225907472da966d1-2,1747491
0004bfb2afc73e755c6c4987225907472da966d1-2,1685173
0004bfb2afc73e755c6c4987225907472da966d1-2,1749716
000bf014a71283e739b3288783e0572dd4de7301-2,39977859
000bf014a71283e739b3288783e0572dd4de7301-2,51042372
000bf014a71283e739b3288783e0572dd4de7301-2,2794091
000bf014a71283e739b3288783e0572dd4de7301-2,8625509
000bf014a71283e739b3288783e0572dd4de7301-2,49894422
000bf014a71283e739b3288783e0572dd4de7301-2,81127051
000bf014a71283e739b3288783e0572dd4de7301-2,51040845
000bf014a71283e739b3288783e0572dd4de7301-2,2074443600
000bf014a71283e739b3288783e0572dd4de7301-2,3899780
000bf014a71283e739b3288783e0572dd4de7301-2,2091905565
000bf014a71283e739b3288783e0572dd4de7301-2,11735268
000bf014a71283e739b3288783e0572dd4de7301-2,144504726
000bf014a71283e739b3288783e0572dd4de7301-2,5019281
000bf014a71283e739b3288783e0572dd4de7301-2,2655343
000bf014a71283e739b3288783e0572dd4de7301-2,49914182
0013693bccf244dad3d321558ac7986bc0230db9-2,1738145
001842ba6c880608a573eeeb2ccd38e9a8ba8281-2,3115896
001842ba6c880608a573eeeb2ccd38e9a8ba8281-2,2275592032
001842ba6c880608a573eeeb2ccd38e9a8ba8281-2,2701404
001842ba6c880608a573eeeb2ccd38e9a8ba8281-2,40136108
00196a9ef3e29d16a026e6fa69886e273c685cac-2,2089829
00196a9ef3e29d16a026e6fa69886e273c685cac-2,2877935
00196a9ef3e29d16a026e6fa69886e273c685cac-2,1394258787
00196a9ef3e29d16a026e6fa69886e273c685cac-2,46221898
00196a9ef3e29d16a026e6fa69886e273c685cac-2,113134742
00196a9ef3e29d16a026e6fa69886e273c685cac-2,144237889
00196a9ef3e29d16a026e6fa69886e273c685cac-2,1390043728
0019b23a39d2268d967292b158b9e723d7c5eb58-2,2185666
0019b23a39d2268d967292b158b9e723d7c5eb58-2,2440316
0019dbffc27ecda6e699a2a6a5d0861a478dd204-2,145748799
0019dbffc27ecda6e699a2a6a5d0861a478dd204-2,144879753
0019dbffc27ecda6e699a2a6a5d0861a478dd204-2,1388404060
001bd1d8b04d5c20d9f4f4860146d43de445bc17-2,38548340
001bd1d8b04d5c20d9f4f4860146d43de445bc17-2,2098939
001bd1d8b04d5c20d9f4f4860146d43de445bc17-2,5860697
001bd1d8b04d5c20d9f4f4860146d43de445bc17-2,2643325
001bd1d8b04d5c20d9f4f4860146d43de445bc17-2,47555680
002050388cdb39d6413ce48230496e8ccc08df04-2,22708544
002050388cdb39d6413ce48230496e8ccc08df04-2,22708729
002050388cdb39d6413ce48230496e8ccc08df04-2,22574075
002050388cdb39d6413ce48230496e8ccc08df04-2,1868196
002050388cdb39d6413ce48230496e8ccc08df04-2,144154444
00227f73b6547b43d9f6c22e0136ab1fadb7036c-2,103296599
00240aaeb57dba9886d1a695176c97a17ad97885-2,2440316
002523ab48c0a79567a275c5ba219e95e37d9cca-2,70359360
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035-2,1729159
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035-2,144678875
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035-2,1723424
002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035-2,145231705
002df72c36a270cc824897f6e5f88edf70fb1f61-2,145190435
002df72c36a270cc824897f6e5f88edf70fb1f61-2,2249607014
002df72c36a270cc824897f6e5f88edf70fb1f61-2,2249607014
002df72c36a270cc824897f6e5f88edf70fb1f61-2,152879053
002df72c36a270cc824897f6e5f88edf70fb1f61-2,2059043
0034365ccb6a98eddd0fab3184c1930621ca7b17-2,2095239821
00363213c1d91a7d051c5ccbd360e11c8210aae4-2,8719844
00363213c1d91a7d051c5ccbd360e11c8210aae4-2,2324546
00363213c1d91a7d051c5ccbd360e11c8210aae4-2,1742415696
0038c3c38fd975d3373d63e76b7db5d2c7bf94bf-2,48630276
0038c3c38fd975d3373d63e76b7db5d2c7bf94bf-2,2168490
0038c3c38fd975d3373d63e76b7db5d2c7bf94bf-2,1713331
0038c3c38fd975d3373d63e76b7db5d2c7bf94bf-2,1686193
0039e77f1a6de8f375b9c57417201957471ea121-2,1745330
0039e77f1a6de8f375b9c57417201957471ea121-2,9808011
0039e77f1a6de8f375b9c57417201957471ea121-2,34971293
0039e77f1a6de8f375b9c57417201957471ea121-2,11063801
0039e77f1a6de8f375b9c57417201957471ea121-2,1717955
003a4314596654c9524e7e40cb75bf1991c6837a-2,143872539
003a4314596654c9524e7e40cb75bf1991c6837a-2,1737891
003b39f11d9a742f3ed581fccfdaa189b6f30171-2,145481292
003b39f11d9a742f3ed581fccfdaa189b6f30171-2,1836113
003b39f11d9a742f3ed581fccfdaa189b6f30171-2,145761088
003b39f11d9a742f3ed581fccfdaa189b6f30171-2,1725298
003d8ba6b56262942c5ed88052fbd1282495966b-2,2044989
003d8ba6b56262942c5ed88052fbd1282495966b-2,1809333
003d8ba6b56262942c5ed88052fbd1282495966b-2,145231261
003d912198ad1a718a84e430d47f6c513bb4df92-2,1730590
0042b16cba12db67855b603c261199b70067c69a-2,1715407
0042b16cba12db67855b603c261199b70067c69a-2,144625576
0042b16cba12db67855b603c261199b70067c69a-2,3192444
0042b16cba12db67855b603c261199b70067c69a-2,2488892
00433ea2a6d853403019b8b165030bacde9f20d3-2,2112625845
0048334fea7c1d80dd9f2fde8da71775a13afce6-2,116150522
0048334fea7c1d80dd9f2fde8da71775a13afce6-2,118461124
005073ef6077877fedb41002cb9273f1b08b7b09-2,1694028
005073ef6077877fedb41002cb9273f1b08b7b09-2,9392149
005073ef6077877fedb41002cb9273f1b08b7b09-2,1705486
0054351123d266e99f6b207082265caa038b6b50-2,1398510220
0054351123d266e99f6b207082265caa038b6b50-2,6630757
0054351123d266e99f6b207082265caa038b6b50-2,6418979
0054351123d266e99f6b207082265caa038b6b50-2,4502458
0055ac14fb41047107186e9174b2369e89f126b9-2,1733122
0055ac14fb41047107186e9174b2369e89f126b9-2,2495534
0055ac14fb41047107186e9174b2369e89f126b9-2,1402943721
0055ac14fb41047107186e9174b2369e89f126b9-2,1751440
0055ac14fb41047107186e9174b2369e89f126b9-2,1705969
0056e636953cb016836b2c05f43a3d1d4f19880b-2,2805650
0056e636953cb016836b2c05f43a3d1d4f19880b-2,2069452458
0056e636953cb016836b2c05f43a3d1d4f19880b-2,2069946935
0059adaaa42b647f4810d651fee0d7c5e5f60eaa-2,50186592
0059adaaa42b647f4810d651fee0d7c5e5f60eaa-2,143819446
005ad8621bb9672af1ac43500a5143d9d3f2db3e-2,2917446
005b716759daadb580b472602f6167559aadc9c5-2,11618874
005b716759daadb580b472602f6167559aadc9c5-2,143792160
00616d3f2033c39831e6274b000dba93e7173e8c-2,2271397816
00616d3f2033c39831e6274b000dba93e7173e8c-2,1452344900
00616d3f2033c39831e6274b000dba93e7173e8c-2,2443375
00616d3f2033c39831e6274b000dba93e7173e8c-2,2937925
0061d50db46a06422fe3b7433918d9a39a79b74f-2,1701316
0061d50db46a06422fe3b7433918d9a39a79b74f-2,145766447
0061d50db46a06422fe3b7433918d9a39a79b74f-2,144381875
00656f8d0bef8ec30a14212dbea3f394a7112e94-2,145651668
00656f8d0bef8ec30a14212dbea3f394a7112e94-2,40400362
00656f8d0bef8ec30a14212dbea3f394a7112e94-2,1710856
006609032b88eb4feaa63d1465fde5611156ca86-2,1808500
006609032b88eb4feaa63d1465fde5611156ca86-2,2078607
00672bec9dd0e755f9c375f912c0f1c3918a6b74-2,8511875
00672bec9dd0e755f9c375f912c0f1c3918a6b74-2,14454974
00672bec9dd0e755f9c375f912c0f1c3918a6b74-2,3386346
00672bec9dd0e755f9c375f912c0f1c3918a6b74-2,40030651
0069995f0be8f64d081b5c0bdd56d17f49ea5f25-2,50193797
0069995f0be8f64d081b5c0bdd56d17f49ea5f25-2,150079420
0069995f0be8f64d081b5c0bdd56d17f49ea5f25-2,1742930
007617660cc0d33741a6b6603da6a1844714cbdf-2,2619128
007617660cc0d33741a6b6603da6a1844714cbdf-2,144772155
007617660cc0d33741a6b6603da6a1844714cbdf-2,1931503
00768f59dc45c197f4329a4d6287423dca22cdbf-2,2023945041
00768f59dc45c197f4329a4d6287423dca22cdbf-2,3305291
00768f59dc45c197f4329a4d6287423dca22cdbf-2,1718824
00768f59dc45c197f4329a4d6287423dca22cdbf-2,143736701
007b0a33a13c085f7ba0a66d1b6b1f7fbace740e-2,2426181
007b0a33a13c085f7ba0a66d1b6b1f7fbace740e-2,2116388691
007b0a33a13c085f7ba0a66d1b6b1f7fbace740e-2,143882917
007b0a33a13c085f7ba0a66d1b6b1f7fbace740e-2,123064042
007b0a33a13c085f7ba0a66d1b6b1f7fbace740e-2,34820048
007b0a33a13c085f7ba0a66d1b6b1f7fbace740e-2,1752475
007b5590510ea92dddb5c43ea4df9c8bc068e15d-2,143628853
007f1a6d948cfc4cd838131ab18fac51b01f5275-2,145364912
007f1a6d948cfc4cd838131ab18fac51b01f5275-2,32041960
00801b7f0a13c5959773466b1ba9e5b18ea7c7d5-2,1396307944
00801b7f0a13c5959773466b1ba9e5b18ea7c7d5-2,2708759
00814de5c4a22fec6d7e6d161f006d9c59482278-2,16777650
00814de5c4a22fec6d7e6d161f006d9c59482278-2,2262881
00814de5c4a22fec6d7e6d161f006d9c59482278-2,144638626
0082dd304daa17951de672ecfbc17175da4c320e-2,2701127
0085bc8aa185ebb0fb18f55cc197c8d98232445d-2,1761581
0085bc8aa185ebb0fb18f55cc197c8d98232445d-2,145141931
0085bc8aa185ebb0fb18f55cc197c8d98232445d-2,39452145
008a06b6d99f30957947c2b0acf8f043db23fd75-2,1716323
008a06b6d99f30957947c2b0acf8f043db23fd75-2,143836892
008a0971b86645137102eebd63f8901638bf983c-2,2112851762
008a0971b86645137102eebd63f8901638bf983c-2,2285071262
008a0971b86645137102eebd63f8901638bf983c-2,2285880465
008eb1704c39eeee3efc8db2db53f24d74743e06-2,144018135
008eb1704c39eeee3efc8db2db53f24d74743e06-2,144142357
008eb1704c39eeee3efc8db2db53f24d74743e06-2,1770486
008f1cca4c576b11d42c9a4cba236c834e451523-2,38295334
008f1cca4c576b11d42c9a4cba236c834e451523-2,143634612
008f1cca4c576b11d42c9a4cba236c834e451523-2,2109336475
008f2f675f9bf99f29ef7d3e8cdf4734cd9bb918-2,1768181
008f51c5a995cf3d19bdcf2c7bb01648774daafb-2,50488319
008f51c5a995cf3d19bdcf2c7bb01648774daafb-2,2320954
008f8eb8cfbada33bedbcf794e725606b5a3a3e7-2,97213203
008f8eb8cfbada33bedbcf794e725606b5a3a3e7-2,2110851001
0090fe788feb3d56ee9bb1aaf83d51de71d8d3e6-2,144298043
0090fe788feb3d56ee9bb1aaf83d51de71d8d3e6-2,30909071
0090fe788feb3d56ee9bb1aaf83d51de71d8d3e6-2,39385532
0090fe788feb3d56ee9bb1aaf83d51de71d8d3e6-2,66315156
0092c1083e4fb679b288686d1dc8c9d83efef9bc-2,1785624
0092c1083e4fb679b288686d1dc8c9d83efef9bc-2,103873302
009687779428dcb8c32f3c930697a7c3f8de3d3b-2,2797013
0098b6f1bf31b12cdd0c24ef81050c3d2a39b0f5-2,1717963
009b13bb48af9d33dbeb961f044133c7c21cec89-2,1888102
009b13bb48af9d33dbeb961f044133c7c21cec89-2,1802998
009b13bb48af9d33dbeb961f044133c7c21cec89-2,2517740
009b13bb48af9d33dbeb961f044133c7c21cec89-2,2116328984
00a3e1c293f3c8dfc205f0094f4d971850a5d99c-2,143823506
00a3e1c293f3c8dfc205f0094f4d971850a5d99c-2,145495343
00a3e1c293f3c8dfc205f0094f4d971850a5d99c-2,144834571
00a653b045e7df3e93de9dc3cb0a186024ad1df0-2,145215783
00a9af382e2e28bdd25dddbb1cd64c1885a4fc93-2,98232539
00b0779034bc13da8f4eb18ed3d0c3466d759b91-2,1758755
00b0779034bc13da8f4eb18ed3d0c3466d759b91-2,2552303
00b0779034bc13da8f4eb18ed3d0c3466d759b91-2,144503029
00b0779034bc13da8f4eb18ed3d0c3466d759b91-2,1713968
00b5f8d132c6223e130622b4136e1090e943f238-2,3082187
00b5f8d132c6223e130622b4136e1090e943f238-2,2355912
00b5f8d132c6223e130622b4136e1090e943f238-2,3076734
00b6456d504cf5d782803091b9a2d460daa7da80-2,153316774
00b6456d504cf5d782803091b9a2d460daa7da80-2,120647490
00b6456d504cf5d782803091b9a2d460daa7da80-2,1418344043
00b6456d504cf5d782803091b9a2d460daa7da80-2,116879422
00b6456d504cf5d782803091b9a2d460daa7da80-2,70048683
00b6e7863d9ea0c81b2d5f61d019c32fc3456bc6-2,50053016
00b6e7863d9ea0c81b2d5f61d019c32fc3456bc6-2,1960450
00b6e7863d9ea0c81b2d5f61d019c32fc3456bc6-2,1767692
00b9b9bf5b07d6af71bef29c48a35b948cc12255-2,1757996
00b9b9bf5b07d6af71bef29c48a35b948cc12255-2,2534790
00b9b9bf5b07d6af71bef29c48a35b948cc12255-2,2295803
00b9b9bf5b07d6af71bef29c48a35b948cc12255-2,2625702
00b9b9bf5b07d6af71bef29c48a35b948cc12255-2,143989442
00ba98cf43f53a8e9e61b8895a7ca302900e6d7e-2,144609251
00ba98cf43f53a8e9e61b8895a7ca302900e6d7e-2,3007154
00ba98cf43f53a8e9e61b8895a7ca302900e6d7e-2,9808011
00ba98cf43f53a8e9e61b8895a7ca302900e6d7e-2,1717955
00bb7f29057d30892f84cc01a96301b688fcdef8-2,2550618
00bb7f29057d30892f84cc01a96301b688fcdef8-2,145910180
00bb7f29057d30892f84cc01a96301b688fcdef8-2,34772704
00bc00b24b901559bb1cad66c4bf354808b1d923-2,2075376111
00bc00b24b901559bb1cad66c4bf354808b1d923-2,2249589263
00bc00b24b901559bb1cad66c4bf354808b1d923-2,2249588356
00c05c5f00a88ca00e8704c2ce2010ac0667a924-2,34905047
00c28df4baa4eea232026dafe8bf8cd800a9110a-2,3015476
00c28df4baa4eea232026dafe8bf8cd800a9110a-2,2095003529
00c39a8b3857f16fd59ebd91ed13d68a1aed4d8b-2,1725157
00c39a8b3857f16fd59ebd91ed13d68a1aed4d8b-2,145341374
00c5cf4399df8efa1179915c36088a99eb26f281-2,145269008
00c723c32a69c2a326d55c618694d5d1038da688-2,1726792
00c723c32a69c2a326d55c618694d5d1038da688-2,25894913
00c723c32a69c2a326d55c618694d5d1038da688-2,3258951
00c723c32a69c2a326d55c618694d5d1038da688-2,11330123
00c92bd26958dbc085eb4bbc72aa3d34f92e32c7-2,32691087
00c92bd26958dbc085eb4bbc72aa3d34f92e32c7-2,2836331
00c92bd26958dbc085eb4bbc72aa3d34f92e32c7-2,144527006
00c92bd26958dbc085eb4bbc72aa3d34f92e32c7-2,144385660
00cdd54e6cc5cb616df26a32d8e709b67de52739-2,1732285
00d669ea812b93429bb59d00e3cbedee42d4efb1-2,52367308
00d669ea812b93429bb59d00e3cbedee42d4efb1-2,2507796
00d669ea812b93429bb59d00e3cbedee42d4efb1-2,52615500
